,count,example,word-de,word-en,word-zh
3852,1,Nach Jeju Air-Absturz: Hinterbliebene kritisierten die Untersuchungsergebnisse,kritisierten,European,批评别人
3853,1,2. Bundesliga: Holstein Kiel verpflichtet Torhüter Krumrey aus Salzburg,Krumrey,Krumrey,克鲁格瑞
3854,1,2. Fußball-Bundesliga: KSC gewinnt Testspiel gegen Aarau,KSC,KSC,"KSC,KSC,KSC,KSC,KSC,KSC,KSC"
3855,1,Kriminalität: Durchsuchung wegen Silvester-Zwischenfällen mit Kugelbomben,Kugelbomben,Ball bombs,弹头
3856,1,Wer schützt die Kulturschätze im Nahen Osten?,Kulturschätze,Cultural treasures,文化珍藏
3857,1,"Softwarekonzern: ""Kulturwandel"" - SAP-Betriebsratschef kritisiert Abbaupläne",Kulturwandel,Cultural change,文化变迁
3858,1,Kundgebungen: Viele Teilnehmer bei CSD-Kundgebung in Rostock,Kundgebungen,Rallyes,集会
3859,1,Kunst von Prominenten: Jetzt malt er auch noch,Kunst,Art,艺术
3860,1,"Kunstfälschung: Oh, Geheimnis",Kunstfälschung,Forgery of art,藝術品偽造
3861,1,Praxis Bülowbogen: Schauspielerin Anita Kupsch ist im Alter von 85 Jahren gestorben,Kupsch,Kupse,库普什 (Kupsch)
3862,1,Landeszentrale: AfD scheitert zum 14. Mal bei Kuratoriums-Wahl,Kuratoriums-Wahl,Board of Trustees election,董事会选举
3863,1,11KM-Podcast: Kurden in Syrien - zwischen Islamisten und Bomben,Kurden,Kurds,库尔德人
3864,1,Syriens Kurdengebiete vor ungewisser Zukunft,Kurdengebiete,Kurdish Territories,库尔德领土
3865,1,Kurdenkonflikt: PKK legt erste Waffen nieder - Rückt Frieden näher?,Kurdenkonflikt,Kurdish Conflict,库尔德冲突.
3866,1,Arbeiterpartei Kurdistans: Erdoğan bezeichnet Entwaffnung der PKK als Sieg für die Türkei,Kurdistans,Kurdistan,库尔德人
3867,1,Grenzregion Kursk: Vize-Chef der russischen Marine getötet,Kursk,Coursek,Kursk Kursk.
3868,1,Marktbericht: DAX beendet Börsenwoche mit Kursverlusten,Kursverlusten,Price losses,偏离航向
3869,1,"Auflauf mit Muscheln: Muscheln, die sich in Kartoffeln kuscheln",kuscheln,Cuddle,拥抱一下
3870,1,Bundesliga: Köln startet unter Kwasniok - Torwart vor Wechsel zum FC,Kwasniok,Kwasniok,Kwasniok Kwasniok.
3871,1,Fußball-Bundesliga: 1. FC Köln gewinnt bei Kwasniok-Debüt deutlich,Kwasniok-Debüt,Kwasniok debut,Kwasniok的登机口
3872,1,"Wadephul in Kyjiw: Berlin will mehr Waffen ""Made in Ukraine""",Kyjiw,Kyjiw,Kyjiw Kyjiw
3873,1,Kyoto University: Kann man so Abschluss?,Kyoto,Kyoto,京都
3874,1,Warum Käse manche Menschen um den Schlaf bringen könnte,Käse,Cheeses,奶酪
3875,1,Königin der Schauspielkunst: Helen Mirren wird 80,Königin,Queen,女王陛下
3876,1,Britisches Königshaus stellt Betrieb ihres Zuges ein,Königshaus,King's House,皇室家族
3877,1,Körperverletzung: 19-Jähriger von Gruppe attackiert - zuvor Treffen verabredet,Körperverletzung,Injury,攻击性侵犯行为
3878,1,Brathähnchen mit Joghurtmarinade und Reispilaw: Küchentrend? Bratsommer!,Küchentrend,Kitchen trend,厨房的时代已经过去了
3879,1,Hitzeschutz in Pflegeheimen: Kühlt die Alten!,Kühlt,Cooled,冷却器
3880,1,Solingen-Attentäter kündigte Tat offenbar auf Telegram an,kündigte,announced,辞职了
3881,1,Steigende Kosten: Wie soll die Pflege künftig finanziert werden?,künftig,Future,今后
3882,1,"Schnellere Erdrotation: Das steckt hinter dem ""kürzesten Tag""",kürzesten,shortest,越快越好
3883,1,Berlin kürzt Entwicklungshilfe - Hilfsorganisationen warnen,kürzt,abbreviated,缩短
3884,1,Unternehmen meldet große Mengen Öl und Gas vor Polens Küste,Küste,Coast,海岸线
3885,1,Piratenschatz: Löst gefundenes Wrack das Rätsel von La Buse?,La,La,La La
3886,1,"Labour-Regierung in Großbritannien: Wachstum, verzweifelt gesucht",Labour-Regierung,Labour Government,工党政府
3887,1,Kabinett bringt Verbot von Lachgas und K.o.-Tropfen auf den Weg,Lachgas,Salmon gas,麻醉毒气
3888,1,Ohne Ladekarte oder -abo wird spontanes E-Auto-Laden teuer,Ladekarte,Charging card,装货卡
3889,1,Sabotageverdacht: Bahnstrecke bei Duisburg nach Brand lahmgelegt,lahmgelegt,Paralyzed,断电了
3890,1,Riesengarnelen mit gegrillter Ananas: Laissez-faire in Grillplattenform,Laissez-faire,Laissez-faire,Lessism 公平性.
3891,1,Indonesien: Vulkan Lewotobi Laki-Laki erneut ausgebrochen,Laki-Laki,Laki-Laki,-Laki -Laki -Laki -Laki
3892,1,Wetterdienst warnt vor Starkregen im Norden und Osten des Landes,Landes,Country,国家
3893,1,Landeszentrale: AfD scheitert zum 14. Mal bei Kuratoriums-Wahl,Landeszentrale,National headquarters,国家中心
3894,1,Landkreis Rosenheim: Mann soll Elfjährige im Bus missbraucht haben - U-Haft,Landkreis,County,县里的人
3895,1,Mutmaßlich rechtsradikal: Landtagsabgeordneter Noetzel in Güstrow angegriffen,Landtagsabgeordneter,Member of the Parliament of the European Parliament,鄉村日會員們
3896,1,"Sachsen-Anhalt: LKA durchsucht Landtagsbüros von CDU, SPD und AfD",Landtagsbüros,National offices,Landtag office. Landtag office.
3897,1,Untreue-Vorwürfe: Landtagspräsident kritisiert Vorgehen bei Razzia im Landtag,Landtagspräsident,President of the Parliament,Landtag的主席.
3898,1,Deutschland und Israel: Wadephul dringt auf humanitäre Hilfe für Gaza über Landweg,Landweg,Land route,陆路
3899,1,Was Landwirte von Europas Agrarpolitik erwarten,Landwirte,Farmers,农民. 农民.
3900,1,"""Lang lebe Europa!"": Von der Leyen mit Karlspreis geehrt",Lang,Long,长长的.
3901,1,Konflikte: Nach Vorfall: Demos vor Langenauer Gottesdiensten verboten,Langenauer,Langenauer,准确点说
3902,1,EU-China-Gipfel: langfristige Schwierigkeiten nicht ausgeräumt,langfristige,long-term,长期以来一直如此
3903,1,Smart Meter: Warum der langsame Umstieg die Energiewende bremst,langsame,slow,"缓慢地,缓慢的,缓慢的,缓慢的,缓慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的,慢的"
3904,1,Was hält Kameruns Langzeitherrscher Paul Biya an der Macht?,Langzeitherrscher,Long-term rulers,長期統治者
3905,1,Ergebnis einer Langzeitstudie: Bildung beginnt im Kleinkindalter,Langzeitstudie,Long-term study,长期研究
3906,1,Laser-Zwischenfall: China weist Schuld von sich,Laser-Zwischenfall,Laser incident,激光短路
3907,1,Fall Epstein: US-Justizministerium will Lebensgefährtin Maxwell befragen lassen,lassen,leave,任由它擺布
3908,1,Generaldebatte im Bundestag: Von der Lust und Last des Kanzlerseins,Last,Load,"Last Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last, Last,"
3909,1,Marktbericht: US-Zolldrohungen lasten auf der Börse,lasten,load,Last street.
3910,1,Unfall: Frau wird von Lastwagen erfasst und stirbt,Lastwagen,Trucks,卡车
3911,1,CBS setzt Late Show von Trump-Kritiker Stephen Colbert ab,Late,Late,拉丁文
3912,1,Nach TV-Aus für Colbert: Müssen weitere Late-Night-Stars zittern?,Late-Night-Stars,Late Night Stars,拉丁之夜明星合唱团
3913,1,"""Buy now, pay later"": Verbraucherzentrale warnt vor Kreditreform",later,later,Later
3914,1,Zeugen rufen Polizei: Mutmaßliches Autorennen in Limburg - Ermittlungen laufen,laufen,running,跑啊跑啊跑啊
3915,1,Rechtsextremismus unter Jugendlichen in der Lausitz boomt,Lausitz,Lusatia,椅子座椅
3916,1,EU-China-Gipfel: Lauter Zeichen der Entfremdung,Lauter,Loud,大声点
3917,1,"""Lang lebe Europa!"": Von der Leyen mit Karlspreis geehrt",lebe,live,活着!
3918,1,"Krieg in Gaza: ""Die Menschen in Gaza sind weder tot noch lebendig""",lebendig,Alive,活生生的
3919,1,Dating-Apps: Wie Sie die Liebe (oder den Hook-up) Ihres Lebens finden,Lebens,Life,生活... 生活...
3920,1,Fall Epstein: US-Justizministerium will Lebensgefährtin Maxwell befragen lassen,Lebensgefährtin,Life partner,生活伴侶
3921,1,"""Lebensrecht abgesprochen"": Ehefrau mit Eisenstange erschlagen: lebenslange Haft",lebenslange,life-long,终身监禁
3922,1,Gewalt gegen Frauen: Frau erstochen – Ex-Partner zu lebenslanger Haft verurteilt,lebenslanger,Lifelong,终身监禁
3923,1,Gaza: Offenbar kaum Beweise für Lebensmitteldiebstahl durch Hamas,Lebensmitteldiebstahl,Food theft,偷食物
3924,1,"""Lebensrecht abgesprochen"": Ehefrau mit Eisenstange erschlagen: lebenslange Haft",Lebensrecht,Life law,法律权利.
3925,1,Keine Lebenszeichen: Sorge um Laura Dahlmeier: Schwerer Bergunfall in Pakistan,Lebenszeichen,Life signs,有生命迹象
3926,1,Gut jeder fünfte Mensch in Deutschland lebt allein,lebt,lives,活着
3927,1,"Estragonlimonade: Lecker, diese Limo!",Lecker,Tasty,美味极了
3928,1,"Völkerrecht: Legal, illegal, ganz egal - Willkommen in einer Welt ohne Regeln",Legal,Legal,法律上是合法的
3929,1,Ehrung zum Jubiläum: Legendäre Rockband Scorpions erhält eigene Briefmarken,Legendäre,Legendaries,傳奇人物
3930,1,Bundesverfassungsrichter: Union und SPD lehnen Bundestags-Sondersitzung für Richterwahl ab,lehnen,lean,仰卧起坐
3931,1,Preise für Schul- und Lehrbücher stark gestiegen,Lehrbücher,Textbooks,教科书
3932,1,Lehren aus Corona: Bundestag entscheidet über Aufarbeitungskommission,Lehren,Teachings,教导教學
3933,1,"Lehrerverband kritisiert ""Flut an Einser-Abis""",Lehrerverband,Teacher's Association,教师协会
3934,1,Wirtschaftsentwicklung: IWF erhöht Wachstumsprognose für Deutschland leicht,leicht,light,轻而易举
3935,1,Leichtathletik: Weltverband führt Gentest für Leichtathletinnen ein,Leichtathletik,Athletics,田径学
3936,1,Leichtathletik: Weltverband führt Gentest für Leichtathletinnen ein,Leichtathletinnen,Track and field athletes,"轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板,轻木板"
3937,1,Arbeitsmigration: Unternehmen wollen leichtere Einwanderung für Geringqualifizierte,leichtere,Lighter,"轻一点的,轻一点的,轻一点的,轻一点的,轻一点的,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点,轻一点"
3938,1,Humanitäre Krise: Wie die Kinder in Gaza leiden,leiden,suffer,受苦吧
3939,1,Merz bei Starmer in London: Ein Besuch unter Leidensgenossen,Leidensgenossen,Companions of suffering,伤患们
3940,1,Kenias protestierende Generation Z leidet unter schweren Traumata,leidet,suffers,痛苦是痛苦的.
3941,1,Dunkle Geschäfte mit Leihmüttern in Kasachstan,Leihmüttern,Survivors,借貸人媽媽們
3942,1,Transfers: Gladbach leiht Tabakovic aus - Cvancara vor Abgang,leiht,Borrowed,借一步说话
3943,1,Haftbefehl: U-Haft für Verdächtigen nach Gewalttat in Leinefelde,Leinefelde,Leinefelde,绳索松了
3944,1,Tiere: Giraffennachwuchs im Leipziger Zoo,Leipziger,Leipziger,莱比锡人
3945,1,Was der Internationale Gerichtshof leistet - und was nicht,leistet,Member States shall ensure that the following conditions are met:,已就绪
3946,1,Leistungsdruck: Haben Schüler zu viel Druck?,Leistungsdruck,Power pressure,表现压力
3947,1,Nach sieben Zinssenkungen: EZB lässt Leitzinsen unverändert,Leitzinsen,Key interest rates,政策利率
3948,1,Selenskyj lenkt ein und legt neues Anti-Korruptionsgesetz vor,lenkt,direction,控制方向盘
3949,1,"Donna Leon: ""Ich nahm das Geld und ging nach Venedig""",Leon,Leon,里昂
3950,1,"""Die Siedler von Catan"" : ""Spielen ist genauso wichtig wie lesen""",lesen,read,阅读.
3951,1,Drohende US-Zölle verschärfen Wirtschaftskrise in Lesotho,Lesotho,Lesotho,莱索托
3952,1,Russland: Die letzten unabhängigen Wahlbeobachter geben auf,letzten,last,最近一次
3953,1,Leuchtende Nachtwolken im Sommer,Leuchtende,Illuminating,闪耀的光芒
3954,1,"Fossile Energie: ""Leute, wir sind noch immer unglaublich abhängig!""",Leute,People,大伙儿们
3955,1,Indonesien: Vulkan Lewotobi Laki-Laki erneut ausgebrochen,Lewotobi,Lewotobi,Lewotobi
3956,1,Reisen durch Europa: Worauf LGBTQAI+-Personen achten sollten,LGBTQAI,LGBTQAI,LGBTQAI
3957,1,Reisen durch Europa: Worauf LGBTQIA+-Personen achten sollten,LGBTQIA,LGBTQIA,LGBTQIA (LGBQI)
3958,1,Libyscher Milizenführer am Berliner Flughafen festgenommen,Libyscher,Libyan,利比亚人
3959,1,Photonische Chips - erster Testlauf von Licht-Prozessoren startet,Licht-Prozessoren,Light processors,灯光处理器
3960,1,"Thailand und Kambodscha: ""Wir Thais lieben den Frieden, aber …""",lieben,love,"爱情,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱,爱"
3961,1,Marktbericht: Lieber kein Risiko vor neuen US-Jobdaten,Lieber,♪ Better ♪,亲爱的
3962,1,"Highlights der USA: Eine Liebeserklärung an Amerika, jetzt? Ja, trotz allem ...",Liebeserklärung,Declaration of love,爱情宣言
3963,1,Umstrittene Machtkonzentration bei Lieferdiensten für Getränke,Lieferdiensten,Delivery services,送外卖服务
3964,1,US-Militärhilfe für die Ukraine: Ein Lieferstopp mit Folgen,Lieferstopp,Delivery Stop,送货停止
3965,1,"Ecuador liefert Bandenchef ""Fito"" an die USA aus",liefert,Delivers,供应商.
3966,1,ICE der Deutschen Bahn bleibt in Tunnel bei Wien liegen,liegen,in the case of:,躺着躺着
3967,1,René Benkos Ferrari-Rasenmäher: Hier ließ der Chef noch selbst mähen,ließ,the,...他... ...他... ...
3968,1,"""White Tiger"": Er soll Kinder zum Suizid gedrängt haben. Ermittler ließen ihn gehen",ließen,of the,任人宰割
3969,1,Tradwives: US-Influencerinnen preisen ultra-konservativen Lifestyle,Lifestyle,Lifestyle,生活方式
3970,1,3. Liga: Rolle rückwärts: Investor Ismaik bleibt wohl doch bei 1860,Liga,League,联盟
3971,1,Zeugen rufen Polizei: Mutmaßliches Autorennen in Limburg - Ermittlungen laufen,Limburg,Limburg,Limburg Limburg
3972,1,"Estragonlimonade: Lecker, diese Limo!",Limo,Soda,豪华轿车.
3973,1,Nahostpolitik: Ex-Diplomaten fordern härtere Linie gegenüber Israel,Linie,Line,这条线是直线
3974,1,Frauke Brosius-Gersdorf: Und diese Frau soll links sein?,links,left,"左边,左边"
3975,1,"""Hammerbande"" - Weitere Anklagen gegen mutmaßliche Linksextremisten",Linksextremisten,Left-wing extremists,"左外行人,左外行,右外行,右外行,右外行"
3976,1,CDU-Generalsekretär Linnemann will Streit um Richterwahl beilegen,Linnemann,Linnemann,林内曼.
3977,1,Ukraine-Liveblog: ++ Steinmeier sagt Litauen Hilfe bei Verteidigung zu ++,Litauen,Lithuania,立陶宛人
3978,1,Transfermarkt: Berichte: Liverpool lehnt Bayern-Angebot für Díaz ab,Liverpool,Liverpool,利物浦
3979,1,Wie Boris Pistorius mehr Freiwillige zur Bundeswehr locken will,locken,lure,诱饵
3980,1,Brände in den USA: Flammen zerstören Lodge im Grand-Canyon-Nationalpark,Lodge,Lodge,旅店
3981,1,Förderung von Museen lohnt sich laut Studie,lohnt,worth it,值得一试
3982,1,Tennis: Lois Boisson siegt am Hamburger Rothenbaum,Lois,Lois,露易丝
3983,1,Kürzungen bei US-Sendern - Schwerer Schlag gegen lokale Medienangebote,lokale,local,当地地方
3984,1,Gedenken an Loveparade-Katastrophe in Duisburg vor 15 Jahren,Loveparade-Katastrophe,Loveparade disaster,Love parade灾难
3985,1,Anfangsverdacht bei Plagiatsvorwürfen gegen CDU-Abgeordnete Ludwig,Ludwig,Ludwig,路德维希
3986,1,Ann-Katrin Berger: Waagerecht in der Luft,Luft,Air,空气中弥漫着空气
3987,1,Drohne gegen Drohne: Wettrüsten im Luftkrieg gegen die Ukraine,Luftkrieg,Air War,空中战争
3988,1,Bergungsarbeiten: Havarierter Schlepper soll mit Luftsäcken gehoben werden,Luftsäcken,Airbags,空气袋.
3989,1,Ukraine-Liveblog: ++ Ukraine meldet Schlag gegen russische Luftwaffenbasis ++,Luftwaffenbasis,Air Force base,空军基地
3990,1,Belarus: Lukaschenkos vorgetäuschte Menschlichkeit,Lukaschenkos,Lukashenkos,Lucachchenkos.
3991,1,Brasiliens Präsident Lula zeigt sich unbeeindruckt von US-Zollpolitik,Lula,Lula,露拉
3992,1,2. Fußball- Bundesliga: Bochumer Fußballer Masovic erleidet Lungenkollaps,Lungenkollaps,Pulmonary collapse,肺炎
3993,1,US-Regierung veröffentlicht FBI-Dokumente zu Martin Luther King,Luther,Luther,Luther Luther
3994,1,Bahnchef Lutz: Hohe Schienenmaut bedroht Angebot im Fernverkehr,Lutz,Lutz,卢茨
3995,1,11KM-Podcast: Geht Mallorca am Luxustourismus zugrunde?,Luxustourismus,Luxury tourism,奢侈旅游业
3996,1,Doch kein Zwangsabstieg für Olympique Lyon,Lyon,Lyon,里昂
3997,1,"""Amerika-Partei"": Trump nennt Musks Parteigründung ""lächerlich""",lächerlich,That's ridiculous.,荒谬至极
3998,1,Trumps Brasilien-Politik: Es geht längst um mehr als nur um Zölle,längst,Longitudinal,很久以前
3999,1,Läuferin Semenya bekommt vor Gerichtshof nur teilweise Recht,Läuferin,Runner,飞毛腿
4000,1,"KI kann Sudokus lösen - aber nicht erklären, wie",lösen,Dissolve,解决之道
4001,1,"Nach Eklat um Richterwahl: Merz und Söder wollen ""in Ruhe"" nach Lösung suchen",Lösung,Solution,解决之道
4002,1,Deutschland und Tschechien für „europäische Lösung“ bei Grenzsicherung,Lösung“,Solution,解决方法之一
4003,1,Tiernachwuchs: Erneut Löwen-Nachwuchs im Schweriner Zoo,Löwen-Nachwuchs,Young lions,狮子长大成人
4004,1,Deutsches Mobilfunknetz hat größere regionale Lücken,Lücken,Gaps,缺口
4005,1,Umstrittene Machtkonzentration bei Lieferdiensten für Getränke,Machtkonzentration,Power concentration,权力集中
4006,1,Klagen über Machtmissbrauch an deutschen Bühnen,Machtmissbrauch,Abuse of power,滥用权力
4007,1,Salzburger Festspiele: Zwischen Machtspielen und Hoffnung,Machtspielen,Power Games,权力游戏
4008,1,"Tierfotografie: Ciao, Maddie",Maddie,Maddie,Maddie Maddie
4009,1,"""Madre-Feuer""",Madre-Feuer,Madre fire,Madre fire.
4010,1,"""Reservoir Dogs"" und ""Kill Bill""-Star Michael Madsen ist tot",Madsen,Madsen,马其顿人
4011,1,"Club-WM: ""Ein echter Schock"": Bayern lange ohne Magic Musiala",Magic,Magic,魔法
4012,1,Von der Antike bis heute: Die Magie der Brunnen,Magie,Magic,魔法
4013,1,"Ahrtal: Mahnen, erinnern, bauen: Vier Jahre nach der Ahrtalflut",Mahnen,Reminders,Mahanna Mapan.
4014,1,Bundesverfassungsgericht: Union mahnt nach gescheiterter Richterwahl zur Ruhe,mahnt,Reminds,{\fn黑体\fs22\bord1\shad0\3aHBE\4aH00\fscx67\fscy66\2cHFFFFFF\3cH808080}好吧 {\fnarial black\fs12\bord1\shad0\4aH00\fscx90\fscy110}Okay.
4015,1,Deutsche Industrie legt im Mai überraschend zu,Mai,May,五月
4016,1,Verkehrsbehinderungen: Neue Baustellen am Autobahnkreuz Mainz-Süd,Mainz-Süd,Mainz-South,中南和中南
4017,1,"Stefan Mair: ""Wir haben einiges im Kreuz, um mit diesen Risiken fertig zu werden""",Mair,Mair,梅爾·梅爾
4018,1,Majorin der russischen Armee darf bei Fecht-WM antreten,Majorin,Major,少校
4019,1,Donald Trump und der Epstein-Fall: Make Akteneinsicht Great Again,Make,Make,化妝
4020,1,Escalivada mit Makrele : Rauchig ist mein Gemüse,Makrele,Mackerel,鱼子酱
4021,1,Kambodscha und Thailand: Thailand offen für Vermittlung von Malaysia im Konflikt mit Kambodscha,Malaysia,Malaysia,"马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚,马来西亚."
4022,1,US-Schauspieler Malcolm-Jamal Warner gestorben,Malcolm-Jamal,Malcolm Jamal,马尔科姆·贾马尔
4023,1,"Unesco-Tagung: Hafen, Paläste, Malereien: Diese Orte sind nun auch Welterbe",Malereien,Paintings,绘画
4024,1,11KM-Podcast: Geht Mallorca am Luxustourismus zugrunde?,Mallorca,Mallorca,Mallorca.
4025,1,Neuer Nachtzug von Basel nach Kopenhagen und Malmö geplant,Malmö,Malmö,马尔默
4026,1,Kunst von Prominenten: Jetzt malt er auch noch,malt,Paints,画画吧
4027,1,New Yorker Bürgermeisterkandidat Mamdani - ein umstrittener Hoffnungsträger,Mamdani,Mamdani,Mamdani
4028,1,Warum Käse manche Menschen um den Schlaf bringen könnte,manche,Some,有些是... ... 有些是...
4029,1,Carola Rackete gibt Mandat im EU-Parlament nach knapp einem Jahr auf,Mandat,Mandate,任务规定
4030,1,Baden-Württemberg: SPD fordert Politiker nach Hakenkreuz-Eklat zu Mandatsverzicht auf,Mandatsverzicht,Dismissal of mandate,任务上限
4031,1,"Der Hype um eine apokalyptische Manga-""Vision""",Manga-,Manga-,曼加...
4032,1,Trockenheit: Dömitzer Hafen mangels Wasser gesperrt,mangels,lack of,"薄弱的,薄弱的."
4033,1,Zuckerberg plant KI-Zentren so groß wie Manhattan,Manhattan,Manhattan,曼哈頓市
4034,1,Tödliche Penis-OP: Die große Angst eines Mannes,Mannes,Man,"男人,男人"
4035,1,Manosphere: Wie Misogynie Klicks bringt,Manosphere,Manosphere,"{\fn黑体\fs22\bord1\shad0\3aHBE\4aH00\fscx67\fscy66\2cHFFFFFF\3cH808080}不, 不 {\fnarial black\fs12\bord1\shad0\4aH00\fscx90\fscy110}No,no,no,no,no."
4036,1,Mobilität: Mansoori: Menschen sollen schneller ans Ziel kommen,Mansoori,Mansoori,曼苏里
4037,1,Ältester Marathonläufer der Welt nach Unfall gestorben,Marathonläufer,Marathon runners,马拉松选手
4038,1,"Marc Fielmann: ""Wir wollen massiv in den USA wachsen""",Marc,Marc,Marc. Marc.
4039,1,"Projekt ""H2 Mare"": Kraftstoff aus Windkraft - Erste schwimmende Anlage im Test",Mare,Mare,瑪爾
4040,1,Gespannfahrerin Mareike Meier: Pionierin mit vier PS,Mareike,Mareike,马崔克
4041,1,Bewegende Gedenkfeier für Margot Friedländer in Berlin,Margot,Margot,Margot Margot
4042,1,Maria Theresia von Österreich: Irre und bequem,Maria,Mary,玛利亚
4043,1,Grenzregion Kursk: Vize-Chef der russischen Marine getötet,Marine,Marine,海军陆战队
4044,1,USA: Pentagon beruft Marineinfanteristen aus Los Angeles ab,Marineinfanteristen,Marine infantry,海军陆战队员
4045,1,Marines werden aus Los Angeles abgezogen,Marines,Marines,海军陆战队
4046,1,Europäisches Gericht: Rechte an Marke Testarossa stehen Ferrari zu,Marke,Brand,警徽
4047,1,Markt in Bangkok: Angreifer erschießt mindestens fünf Menschen,Markt,Market,市场
4048,1,Obst knapp: Preise für Marmeladen und Obstkonserven könnten steigen,Marmeladen,Jams,果冻
4049,1,25 Kilogramm schwerer Marsmeteorit wird in New York versteigert,Marsmeteorit,Marsmeteorite,火星分子
4050,1,"Harald Martenstein: Über Maxim Biller und das Überschreiten einer Grenze, die immer gefährlich ist",Martenstein,Martenstein,"Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein, Martenstein."
4051,1,US-Regierung veröffentlicht FBI-Dokumente zu Martin Luther King,Martin,Martin,马丁
4052,1,Höchster Masernstand in den USA seit mehr als 30 Jahren,Masernstand,Measles status,麻疹状态
4053,1,"Spahn, Sudhof und die Masken - worum geht es?",Masken,Masks,面具? 面具?
4054,1,Weimarer Masken-Fall: Richter scheitert mit Verfassungsbeschwerde,Masken-Fall,Mask case,面具案件
4055,1,Maskendeals: Merz greift Masken-Sonderermittlerin Sudhof hart an,Masken-Sonderermittlerin,Mask special investigator,面具特别代表探员
4056,1,2. Fußball- Bundesliga: Bochumer Fußballer Masovic erleidet Lungenkollaps,Masovic,Masovic,马索克·马索克
4057,1,Giftige Algenblüte tötet massenhaft Meerestiere vor Südaustralien,massenhaft,Massive,大量人口
4058,1,Studie: USAID-Kürzungen könnten zu massenhaftem Tod führen,massenhaftem,Massive,大量... ...
4059,1,2. Fußball-Bundesliga: Fürths Massimo wechselt zu Podolski-Club Gornik Zabrze,Massimo,Massimo,麦斯莫
4060,1,Besserer Mathe-Unterricht mithilfe von KI?,Mathe-Unterricht,Math Classes,数学课
4061,1,Ausgrabungsstätte Çatalhöyük: Prähistorisches Matriarchat in der Türkei?,Matriarchat,Matriarchat,家政部
4062,1,Musikfestival: Metalfans trotzen Schauern und erstem Matsch,Matsch,Match,泥巴
4063,1,"Fußball-Bundesliga: Matthäus über Müller: Dieser Club passt zum ""Naturmenschen""",Matthäus,Matthew,馬太福音
4064,1,"Harald Martenstein: Über Maxim Biller und das Überschreiten einer Grenze, die immer gefährlich ist",Maxim,Maxim,马克西姆·马克西姆
4065,1,Fall Epstein: US-Justizministerium will Lebensgefährtin Maxwell befragen lassen,Maxwell,Maxwell,麦斯威尔
4066,1,Fußball-Bundesliga: Werder-Boss Fritz: Mbangula-Gespräche dauern an,Mbangula-Gespräche,Mbangula talks,Mbangula Mbangula 电话
4067,1,JD.com aus China schluckt MediaMarkt-Saturn-Mutter Ceconomy,MediaMarkt-Saturn-Mutter,MediaMarkt-Saturn-Mother,Media market-Saturn mother Mediamarket mother.
4068,1,11KM-Podcast: Warum Trumps Angriffe auf Medien neue Dimensionen erreichen,Medien,Media,"媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体,媒体"
4069,1,Kürzungen bei US-Sendern - Schwerer Schlag gegen lokale Medienangebote,Medienangebote,Media services,媒体报价
4070,1,Westbalkan: Aus für Al Jazeera erschüttert Medienbranche,Medienbranche,Media industry,媒体业
4071,1,"Weimer warnt vor ""Medienmonopol"" der US-Digitalplattformen",Medienmonopol,Media monopoly,媒体垄断
4072,1,Versandapotheken durften laut BGH Prämien auf Medikamente anbieten,Medikamente,Medicines,药物治疗
4073,1,Medizin: Dein Sohn wird krank. Nur wann?,Medizin,Medicine,医学院的医学院
