,count,example,word-de,word-en,word-es
4489,1,Interceptado con 3 toneladas de cocaína un barco ‘fantasma’ que surtía a narcolanchas en alta mar,Abgefangen,Intercepted,Interceptado
4490,1,Mario García Ribeiro (Schroders) : “Es interesante tener  entre el 5% y el 10% de la cartera en capital riesgo”,interessant,interesting,interesante
4491,1,La factura de las comunidades por los intereses de la deuda aumentará un 50% hasta 2028,Zinsen,interest,intereses
4492,1,El fuego alcanza el internado del King’s College: “Es como si se hubiera quemado mi casa”,Internat,boarding,internado
4493,1,Los retos de Hansi Flick: de los problemas para inscribir a Joan García o Rashford a las disputas internas o el adiós de Iñigo,intern,internal,internas
4494,1,El incendio de Ávila interrumpe la línea de tren con Madrid y obliga a desalojar barrios en Las Navas del Marqués,Brechen Sie die Anwendung nicht ein.,Discontinue,interrumpe
4495,1,José Sánchez (Dorsia): “Las intervenciones estéticas a veces cambian vidas”,Interventionen,interventions,intervenciones
4496,1,La nueva cúpula arbitral quiere un VAR menos intervencionista,interventionistisch,interventionist,intervencionista
4497,1,El amago de intervención militar contra el narco dispara la tensión entre EE UU y Venezuela,Intervention,intervention,intervención
4498,1,Los ‘Bichos’ de Lygia Clark invaden el museo,Invasionen,invade,invaden
4499,1,"La desinformación, el alga invasora del siglo XXI",Invasora,invasive,invasora
4500,1,Los criptoactivos fueron las únicas inversiones que generaron pérdidas en la última declaración de la renta,Investitionen,investments,inversiones
4501,1,"Arda Güler, “la inversión” de Xabi Alonso ante la falta de fichajes en el medio",Hedging-Investitionen,investment”,inversión”
4502,1,¿Quiénes son los nuevos inversores que están comprando grandes centros comerciales en España?,Anleger,investors,inversores
4503,1,Bienvenidos a la lotería invertida de los incendios,Invertid,inverted,invertida
4504,1,"L’Escala rompe la colaboración con el cineasta Martí Guarch, investigado por una agresión sexual",Untersuchung,investigated,investigado
4505,1,Cómo darle un nuevo uso a las vías de tren abandonadas: dos proyectos investigan minitrenes eléctricos sin conductor,untersuchen,They're investigating.,investigan
4506,1,El Congreso de EE UU pide también investigar el contrato de Interior con Huawei,Untersuchung,investigate,investigar
4507,1,“¿Vienes a la boda o no?”: la presión social y emocional por rechazar una invitación,Einladung,invitation,invitación
4508,1,"Emma Thompson confiesa que Donald Trump la invitó a salir el mismo día que se formalizó su divorcio: “O sea, eso es acoso”",lud sie ein,invited,invitó
4509,1,María José Llergo invoca a sus maestros en Jerez antes de partir para su gira europea,Rufen Sie an.,invokes,invoca
4510,1,"Florida ejecuta a otro preso con inyección letal, la décima pena de muerte en ese Estado en solo ocho meses",Injektion,injection,inyección
4511,1,El Guadiana se someterá a una limpieza inédita en España para erradicar el nenúfar mexicano,Unveröffentlicht,Unpublished,inédita
4512,1,"Este es el carro multiusos que no paras de ver por la calle: para hacer la compra, llevar a tu mascota o ir a la playa",gehen,Go.,ir
4513,1,"La NASA, el IRA y una crisis nerviosa, así fue el rodaje de ‘Barry Lyndon’, la película más infravalorada de Stanley Kubrick",IRA,IRA,IRA
4514,1,"Sequía, apagones, calor y malestar: los iraníes sufren el deterioro de la vida cotidiana",Iran,Iranian,iraníes
4515,1,"¿Es vestir ‘mal’ un privilegio de ricos? “Si lo hace alguien con poder, es audacia o ironía”",Ironie,irony”,ironía”
4516,1,La revolución de sillas plegables para la playa triunfa en Amazon a un precio irresistible,unwiderstehlich,irresistible,irresistible
4517,1,Irrumpe Rodrygo en el Real Madrid y Mbappé sentencia al Oviedo,Irgendwas ist schiefgelaufen.,Break in.,Irrumpe
4518,1,Irse de vacaciones con el aceite de freír croquetas,Gehen Sie.,Leave,Irse
4519,1,Isco se fractura el peroné y estará tres meses de baja,Isco,Isco,Isco
4520,1,Ideas en movimiento: el arte en tránsito de Isidoro Valcárcel Medina,Isidor,Isidoro,Isidoro
4521,1,Incomodidad en el PP por el veto al islam en Jumilla,Islam,Islam,islam
4522,1,La ultraderecha impone su mensaje islamófobo en Jumilla: a rezar a otra parte,Islamophob,Islamophobic,islamófobo
4523,1,"Las Islas Marshall, el último país del mundo en armar una selección y saltar al terreno de juego",Inseln,Islands,Islas
4524,1,El ultraderechista Alvise Pérez exhibe la bandera española en los islotes de Alhucemas en un desafío a Marruecos,Inseln,islets,islotes
4525,1,El Gobierno impugna el veto de PP y Vox a las celebraciones islámicas en Jumilla,islamisch,Islamic,islámicas
4526,1,Jimmy Kimmel obtiene la nacionalidad italiana en rechazo a Donald Trump: “Lo que está pasando es tan malo como imaginaba”,Italienisch,Italian,italiana
4527,1,Itziar Miranda: “Un periodista me preguntó cómo había llegado tan lejos sin ser guapa. Esa pregunta no se la hacen a Javier Gutiérrez”,Itziar,Itziar,Itziar
4528,1,Un monasterio de Segovia del siglo XV reabre para dar a conocer su arte y reivindicar al rey Enrique IV el Impotente,IV,IV,IV
4529,1,"Iván Mordisco, el narcotraficante “vestido de revolucionario” que desafía al Estado colombiano",Ivan,Ivan,Iván
4530,1,Un amor de verano de... Miren Iza (Tulsa): ‘Un deseo autoritario y radical’,Iza,Iza,Iza
4531,1,La izquierda de Evo Morales se asoma al abismo 20 años después del primer triunfo,links,left,izquierda
4532,1,Los retos de Hansi Flick: de los problemas para inscribir a Joan García o Rashford a las disputas internas o el adiós de Iñigo,Injigo,Iñigo,Iñigo
4533,1,"Vuelve Ramón J. Sender, el bicho raro de la literatura española",J,J,J
4534,1,Aesop o el fenómeno de los jabones de lujo asequibles que transforman tu baño en una experiencia más elegante,Seifen,soaps,jabones
4535,1,Millie Bobby Brown y Jake Bongiovi anuncian que se han convertido en padres de su primera hija,Jake.,Jake.,Jake
4536,1,¿Para qué lleva gafas Indiana Jones? ¿Por qué los villanos de James Bond cuentan sus planes? Los errores que esconden las obras maestras del cine,James.,James,James
4537,1,‘La hija del escultor’: la niña Tove Jansson encerrada en una gota de ámbar,Jansson,Jansson,Jansson
4538,1,Los 10.000 pasos diarios han muerto: ¿viva la marcha japonesa?,Japanisch,Japanese,japonesa
4539,1,"Israel veta la entrada al país del alcalde de Barcelona, Jaume Collboni: “Es un acto hostil”",Jaume,Jaume,Jaume
4540,1,"Lamine Yamal y Aitana, los jefes preferidos por los niños españoles",Chefs,chiefs,jefes
4541,1,El caso Kylie Jenner o las luces y sombras de que las famosas hablen abiertamente de sus cirugías estéticas,Jenner,Jenner,Jenner
4542,1,"Muere Jerry Adler, carismático secundario de ‘Los Soprano’ y ‘The Good Wife’",Jerry,Jerry.,Jerry
4543,1,El fichaje en vano de Reinier Jesus: 30 millones y cero partidos con el Real Madrid,Jesus.,Jesus,Jesus
4544,1,Jimmy Kimmel obtiene la nacionalidad italiana en rechazo a Donald Trump: “Lo que está pasando es tan malo como imaginaba”,Jimmy.,Jimmy.,Jimmy
4545,1,Xi Jinping participa por primera vez en la ceremonia de conmemoración del control chino sobre Tíbet,Jinping,Jinping,Jinping
4546,1,"Sexo, millones y dos fracasos seguidos: el regreso de Joe Eszterhas, el guionista mejor pagado y peor valorado de Hollywood",Joe.,Joe.,Joe
4547,1,"Dakota Johnson, de su niñez a su último estreno: los mejores ‘looks’ de la actriz mejor vestida de su generación",Johnson,Johnson,Johnson
4548,1,"Jon Rahm, campeón de la liga saudí de golf sin ganar un solo torneo",Jon,Jon,Jon
4549,1,¿Para qué lleva gafas Indiana Jones? ¿Por qué los villanos de James Bond cuentan sus planes? Los errores que esconden las obras maestras del cine,Jones,Jones,Jones
4550,1,Kim Jong-un condecora a los soldados norcoreanos destinados a la guerra de Ucrania,Jong-un,Jong-un,Jong-un
4551,1,Un supuesto ladrón intenta tragarse dos cadenas de oro tras ser detenido por la policía en La Jonquera,Jonquera,Jonquera,Jonquera
4552,1,Beduinos frente a colonos israelíes en el valle del Jordán: “Esta es mi tierra y voy a quedarme hasta el final”,Jordan,Jordan,Jordán
4553,1,Jornada de hasta 13 horas por 700 euros: un tribunal condena a dos hosteleros de Castellón por explotación laboral,Tag,Conference,Jornada
4554,1,"Kilian Jornet, a la conquista del Oeste",Jornet,Jornet,Jornet
4555,1,"Josep Maria Minguella, el ojo de oro de los agentes de fútbol: “Maradona estuvo muy mal manejado. Hubiera necesitado una agencia como la que tenía Beckham”",Josep,Josep,Josep
4556,1,Joseph Oughourlian: “Los medios ayudamos a que funcionen la democracia y la economía”,Joseph,Joseph,Joseph
4557,1,María José Llergo invoca a sus maestros en Jerez antes de partir para su gira europea,José,José,José
4558,1,Por qué queremos que Katie Holmes y Joshua Jackson se enamoren 20 años después de ‘Dawson crece’,Joshua,Joshua.,Joshua
4559,1,"Reguetón, el azote de los adultos: “El trauma no es matar al papito, es que el papito aún se cree joven”",Junger Hähnchen,young”,joven”
4560,1,"Eric y Donald Jr. Trump, los ‘bros’ que se suben a la ola cripto al calor del avance legislativo de su padre",Jr.,Jr.,Jr
4561,1,Pedro Piqueras abandona la jubilación y vuelve a la televisión como analista de ‘Mañaneros 360’,Ruhestand,Retirement,jubilación
4562,1,Un ministro ultra israelí anuncia la aprobación de un nuevo asentamiento judío que “entierra la idea de un Estado palestino”,Jude,Jew,judío
4563,1,Macron hace equilibrismos para reconocer a Palestina sin inflamar la tensión con los judíos de Francia,Juden,Jews,judíos
4564,1,Estados Unidos sanciona a cuatro jueces del Tribunal Penal Internacional,Richter,judges,jueces
4565,1,"Por el concejo de Teverga, el plató de ‘Los juegos del hambre’ en el suroccidente asturiano",Spiele,games,juegos
4566,1,"Juegue bien o mal, el Barcelona no se rinde",Spielen,Play,Juegue
4567,1,"Montse Tomé, en El Larguero: “Me he sentido querida, no me duele que las jugadoras no se hayan despedido de mí públicamente”",Spielerinnen,players,jugadoras
4568,1,"Crímenes musicales (2): Ni Romeo ni Julieta, la balada de Bertrand Cantat y Marie Trintignant",Julia,Juliet,Julieta
4569,1,Simeone deja solo a Julián Alvarez y el Espanyol acaba remontando,Julian,Julian,Julián
4570,1,Agustín Vivancos (Jungle): “El lujo en gastronomía es no tener que estar mendigando por una mesa en un restaurante”,Jungle,Jungle,Jungle
4571,1,Las plantas de maíz se comunican entre sí para defenderse cuando están muy juntas,zusammen,together,juntas
4572,1,Un juez federal rechaza publicar los registros del gran jurado en el juicio a Ghislaine Maxwell,Geschworene,jury,jurado
4573,1,"‘And Just Like That’ se acabó, que viva ‘Sexo en Nueva York’",Just,Just,Just
4574,1,"Utopías, aquí y ahora: las iniciativas que proponen formas de vivir más justas y sostenibles",fair,fair,justas
4575,1,"El líder de Vox en Madrid justifica con su labor como portavoz nacional sus ausencias de la Asamblea, pese a cobrar un plus de 1.556 euros",gerechtfertigt,justifies,justifica
4576,1,El ejecutivo español Juvencio Maeztu dirigirá el 90% del negocio mundial de Ikea,Juventius,Juvencio,Juvencio
4577,1,Carlota Barrera: “Las mujeres sabemos lo que es sentirnos juzgadas. Por eso nuestra mirada cosifica menos”,Urteil,tried,juzgadas
4578,1,"La familia Al Kafarna, débil y hambrienta ante la invasión israelí: “No podemos caminar. Nos enfrentamos a la muerte en Ciudad de Gaza”",Kafarna,Kafarna,Kafarna
4579,1,Un día en Coyoacán más allá de la Casa Azul de Frida Kahlo,Kahlo,Kahlo,Kahlo
4580,1,"Kangding Ray, el arquitecto sonoro de las raves de la película ‘Sirât’: “Queríamos que pudiera verse el sonido y oírse la imagen”",Kangding,Kangding,Kangding
4581,1,Quién es quién en el escándalo por corrupción que toca a Milei y su hermana Karina,Karina,Karina,Karina
4582,1,Por qué queremos que Katie Holmes y Joshua Jackson se enamoren 20 años después de ‘Dawson crece’,Katie,Katie,Katie
4583,1,El sueño roto de Adama y Mami Keita: la historia de una madre y su hija de cinco años que se ahogaron tras volcar un cayuco en El Hierro,Keita,Keita,Keita
4584,1,"La ambición de Giovanni Ferrero, el rey de la Nutella y ahora también de los cereales Kellogg",Kellogg,Kellogg,Kellogg
4585,1,"Kelvin, víctima inocente de los Dominican Don’t Play: “Estaba en el sitio equivocado”",Kelvin,Kelvin,Kelvin
4586,1,"Gary Kemp, la vida más allá de Spandau Ballet",Kemp,Kemp,Kemp
4587,1,"“Me odian por ser lesbiana, pero Dios me ama”: la iglesia keniana que abre sus puertas a personas LGTBIQ+",Kenian,Kenyan,keniana
4588,1,Del terreno de juego a tendencia: Najwa Khliwa tiene las prendas clave que definirán el nuevo uniforme urbano,Khliwa,Khliwa,Khliwa
4589,1,"“Hola, mamá, esto va demasiado lejos”: Kick, la plataforma que permite el riesgo de morir por unos ‘likes’",Kick,Kick,Kick
4590,1,‘Karate Kid’ o “una pequeña película que no importará a nadie”: un fenómeno cultural que vive 40 años después,Kidnapping,Kid’,Kid’
4591,1,"Kilian Jornet, a la conquista del Oeste",Kilian,Kilian,Kilian
4592,1,Jimmy Kimmel obtiene la nacionalidad italiana en rechazo a Donald Trump: “Lo que está pasando es tan malo como imaginaba”,Kimmel,Kimmel,Kimmel
4593,1,Esta vez Stephen King no ha vuelto a hacerlo,King,King,King
4594,1,El fuego alcanza el internado del King’s College: “Es como si se hubiera quemado mi casa”,Kinghuhn,King’s,King’s
4595,1,La deportación que frustró los planes de boda de Sara y Kinzie,Kinzie,Kinzie,Kinzie
4596,1,Milei arremete contra el kirchnerismo en la provincia de Buenos Aires: “Hay que sacarlos a patadas”,Kirchnerismus,Kirchnerism,kirchnerismo
4597,1,He analizado cuatro kits para iniciarse en el cultivo de los bonsáis,Kits,kits,kits
4598,1,"Koko Kondo, la superviviente de la bomba atómica de Hiroshima que convirtió el dolor en un mensaje de paz",Koko,Koko,Koko
4599,1,UPN pedirá que María Chivite y Uxue Barkos comparezcan en la comisión del ‘caso Koldo’ en el Senado,Koldo Hlaing,Koldo’,Koldo’
4600,1,"Koko Kondo, la superviviente de la bomba atómica de Hiroshima que convirtió el dolor en un mensaje de paz",Kondo,Kondo,Kondo
4601,1,KPMG y PWC retiraron sus auditorías de la aseguradora alemana en quiebra que tiene en vilo a 40.000 personas en España,KPMG,KPMG,KPMG
4602,1,"La NASA, el IRA y una crisis nerviosa, así fue el rodaje de ‘Barry Lyndon’, la película más infravalorada de Stanley Kubrick",Kubrick,Kubrick,Kubrick
4603,1,"Do Kwon se declara culpable por el colapso de la ‘stablecoin’ TerraUSD, el mayor fraude del mercado cripto",Kwon,Kwon,Kwon
4604,1,"Kya Loum, cantante: “Todavía hay tabúes que impiden a algunas mujeres alcanzar sus sueños”",Kya,Kya,Kya
4605,1,El caso Kylie Jenner o las luces y sombras de que las famosas hablen abiertamente de sus cirugías estéticas,Kylie,Kylie,Kylie
4606,1,Una pistola a presión “tipo Kärcher” a precio de ganga solo en AliExpress,Kärcher Hlaing,Kärcher”,Kärcher”
4607,1,"El líder de Vox en Madrid justifica con su labor como portavoz nacional sus ausencias de la Asamblea, pese a cobrar un plus de 1.556 euros",Arbeit,work,labor
4608,1,El viento complica las labores de extinción de los incendios activos en España,Arbeiten,Work,labores
4609,1,"Blanca Lacasa, escritora: “Pretty Woman’ me parece una película de terror”",Lacasa,Lacasa,Lacasa
4610,1,Por las laderas donde habita el oso del Valle de Arán,Hänge,slopes,laderas
4611,1,El otro lado del festín: lo que no se come también engorda la factura,Seite,side,lado
4612,1,Un supuesto ladrón intenta tragarse dos cadenas de oro tras ser detenido por la policía en La Jonquera,Dieb,thief,ladrón
4613,1,Cuando un incendio se adentra en la reserva natural del Lago de Sanabria: “Somos la España vaciada y la quemada”,See,Lake,Lago
4614,1,"La UEFA lanza un mensaje a Israel en la final de la Supercopa: “Dejad de matar niños, dejad de matar civiles”",Speer,lance,lanza
4615,1,Los demócratas se lanzan a la ofensiva para recuperar terreno entre los votantes,werfen,They're pitching.,lanzan
4616,1,"Montse Tomé, en El Larguero: “Me he sentido querida, no me duele que las jugadoras no se hayan despedido de mí públicamente”",Langlebig,Larguero,Larguero
4617,1,"El “extraño” comportamiento que propagó el incendio de Larouco, el más devastador de la historia de Galicia",Larouco,Laroucus,Larouco
4618,1,"La debilidad de la industria alemana lastra la economía europea, que creció solo un 0,1% en el segundo trimestre del año",lastra,ballast,lastra
4619,1,"“A veces lo importante es añadir más”: madera, barro, mármol y latón para reformar un piso de los años sesenta en Palma",Messing,brass,latón
4620,1,"Estée Lauder, dueña de Clinique y Mac, cae con fuerza en Bolsa pese a prever un aumento de las ventas este año",Lauder,Lauder,Lauder
4621,1,Un laudo arbitral retrasa las primeras elecciones sindicales de Glovo,Laudo,award,laudo
4622,1,"Los nuevos negocios de lavado de dinero de los carteles de México: criptomonedas, conciertos de música y tiempos compartidos",Waschen,washing,lavado
4623,1,"Salterio, zanfona, rabel y laúd: los instrumentos medievales siguen vivos",Laud,lute,laúd
4624,1,Lealtad contra talento: la eterna batalla interna en los partidos políticos,Loyalität,Loyalty,Lealtad
4625,1,¿Qué leen en verano Dua Lipa o Reese Witherspoon? Las recomendaciones de agosto de los clubes de lectura de siete famosas,lesen,read,leen
4626,1,¿Qué hace que un niño quiera leer por sí mismo?,lesen,read,leer
4627,1,El ejecutivo de Ayuso busca ayuda para la batalla legal con 900 afectados por la propiedad de cientos de chalets y pisos en la sierra de Madrid,legal,legal,legal
4628,1,"Eric y Donald Jr. Trump, los ‘bros’ que se suben a la ola cripto al calor del avance legislativo de su padre",Legislative,Legislative,legislativo
4629,1,Un amor de verano de... Leila Guerriero: ‘Las decisiones’,Leila,Leila,Leila
4630,1,La Fiscalía de Madrid pide imputar a Leire Díez por el posible intento de soborno de dos fiscales,Leire,Leire,Leire
4631,1,La carta de amor y odio de Leiva a una de sus canciones más famosas,Leiva,Leiva,Leiva
4632,1,"“Hola, mamá, esto va demasiado lejos”: Kick, la plataforma que permite el riesgo de morir por unos ‘likes’",Weit-Rund-Rund-Rund-Rund-Rund-Rund-Runter-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Runter-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Runter-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-Rund-R-R-Rund-R-R-R-R-R-Rund-Rund-Rund-Rund-R-Rund-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-,far away”,lejos”
4633,1,"Maradona y Madrid, lenguas fuera",Sprachen,languages,lenguas
4634,1,RTVE sigue moviendo las tardes de La 1: dobla ‘Malas lenguas’ y deja el futuro de ‘La pirámide’ en duda,HELIOS-Sprachen,languages’,lenguas’
4635,1,La vuelta al cole con Lenovo EDU Store: ofertas exclusivas para estudiantes y profesores,Lenovo,Lenovo,Lenovo
4636,1,El ‘paddock’ no se fía de su nuevo circuito: la pista del GP de Hungría es demasiado lenta y estrecha,langsam,slow,lenta
4637,1,Leonardo Padura: “En Cuba no nos queda más remedio que incorporar la miseria a la vida y callar”,Leonardo,Leonardo,Leonardo
4638,1,La localidad murciana de San Javier se prepara para la llegada de la princesa Leonor al Ejército del Aire,Leonor,Leonor,Leonor
4639,1,"“Me odian por ser lesbiana, pero Dios me ama”: la iglesia keniana que abre sus puertas a personas LGTBIQ+",Lesbian,lesbian,lesbiana
4640,1,Marruecos detiene a una activista  LGTBIQ+ por mostrar una camiseta con la inscripción “Alá es lesbiana”,Lesbian Hlaing,lesbian”,lesbiana”
4641,1,"El misterio de Freida McFadden, la médica de lesiones cerebrales que se convirtió en escritora superventas con ‘La asistenta’",Läsionen,injuries,lesiones
4642,1,La selección española pierde a Abalde por lesión para el Eurobasket,Verletzung,injury,lesión
4643,1,"Florida ejecuta a otro preso con inyección letal, la décima pena de muerte en ese Estado en solo ocho meses",tödlich,lethal,letal
4644,1,El Ibex abandona su letargo y pone los 15.000 puntos en la diana,Lethargie,lethargy,letargo
4645,1,De las críticas en Cali a la sonrisa en Leticia: la relación entre Gustavo Petro y Francia Márquez entra en el deshielo,Leticia,Leticia,Leticia
4646,1,La letra menuda de Europa,Buchstabe,letter,letra
4647,1,"El Tesoro paga un 1,94% por las letras a tres meses, el primer ascenso desde octubre",Buchstaben,letters,letras
4648,1,Es mejor echarse una siesta que levantar el país,heben,lift,levantar
4649,1,Lewandowski comienza su temporada del adiós al Barcelona: a los 37 y con la confianza del entrenador,Lewandowski,Lewandowski,Lewandowski
4650,1,80 años de ‘Rebelión en la granja’: por qué seguimos leyendo a Orwell,Lesen,reading,leyendo
4651,1,Gaza y las leyes de hierro de la guerra,Gesetze,laws,leyes
4652,1,Los libros que hemos leído,gelesen,read,leído
4653,1,"Liberty, el mítico gran almacén de Londres celebra su 150 aniversario con los mejores perfumistas del mundo",Liberty,Liberty,Liberty
4654,1,Dimite la secretaria de Estado de sinhogarismo de Reino Unido tras subir 700 libras el alquiler de una vivienda suya en Londres,Pfund,pounds,libras
4655,1,Un libro analiza las 150 hierbas que han dado lugar a los mejores cócteles de la historia,Buch,book,libro
4656,1,Castilla y León lidera la innovación forestal de Europa,Vorreiter,lead,lidera
4657,1,"Taylor Swift anuncia que lanzará un nuevo disco, ‘The Life of a Showgirl’",Life,Life,Life
4658,1,"‘And Just Like That’ se acabó, que viva ‘Sexo en Nueva York’",Like,Like,Like
4659,1,Esta lima de uñas eléctrica sirve para tu bebé y para ti si te dan dentera las limas convencionales,Lim,lime,lima
4660,1,Esta lima de uñas eléctrica sirve para tu bebé y para ti si te dan dentera las limas convencionales,Limetten,limes,limas
4661,1,"Archivada la causa contra Nordin, el ‘influencer’ español con 500.000 seguidores detenido por supuesto yihadismo: “Ahora, ¿cómo se limpia esto?”",sauber,clean,limpia
4662,1,"Alcaldes del PSOE y el PP afectados por el fuego piden más prevención: “Aunque multe al vecino, las fincas van a seguir sin limpiar”",Säuberung von Quintessenz,clean”,limpiar”
4663,1,"No es Ucrania, es el este de Europa: la ambición de Putin amenaza con liquidar las conversaciones de paz",Abwicklung,liquidating,liquidar
4664,1,Morante recibe el alta y ya viaja hacia Sevilla con parada en Lisboa,Lissabon,Lisbon,Lisboa
4665,1,"Alessio Lisci, el nuevo entrenador de Osasuna: “El fútbol evoluciona, pero hacia cosas que ya han pasado”",Lisci,Lisci,Lisci
4666,1,"Un vídeo de la película ‘Torrente presidente’, de Santiago Segura, muestra al personaje como líder de un partido ultra llamado Nox",Aufruf,Called,llamado
4667,1,El PP eleva la tensión política al llamar “pirómana” a la directora general de Protección Civil: “¿Hasta dónde vamos a llegar?”,Anrufen,call,llamar
4668,1,"Charly García, distinguido ‘honoris causa’ por la UBA: “Desde ahora pasaré a llamarme doctor”",Rufen Sie mich an.,Call me.,llamarme
4669,1,Itziar Miranda: “Un periodista me preguntó cómo había llegado tan lejos sin ser guapa. Esa pregunta no se la hacen a Javier Gutiérrez”,angekommen,Arrived,llegado
4670,1,Baleares recibe más de 280 migrantes llegados en patera en apenas 48 horas,ankommen,arrivals,llegados
4671,1,"Polideportivos y seminarios de Zamora y Astorga, llenos de desalojados: “Los bomberos llegaron cuando ya teníamos las llamas en las casas”",Sie sind gekommen.,They're here.,llegaron
4672,1,"Alejandra Merit, al frente de Veneno, el fenómeno viral de Valencia: “Entiendo al hostelero que se pregunta quién es la niñata que acaba de llegar”",Ankunft,get there”,llegar”
4673,1,A 350 kilómetros del litoral más cercano: cómo España se ha llenado de playas artificiales,Füllung,fill,llenado
4674,1,‘Metal bros’: ¿Por qué los hombres ‘millennials’ están obsesionados por llenar sus casas de metal?,füllen,fill,llenar
4675,1,Ni Adidas ni Hoka: las mejores baldas de Foot Locker estarán llenas de las zapatillas de Nike,gefüllt,full,llenas
4676,1,"Polideportivos y seminarios de Zamora y Astorga, llenos de desalojados: “Los bomberos llegaron cuando ya teníamos las llamas en las casas”",gefüllt,full,llenos
4677,1,María José Llergo invoca a sus maestros en Jerez antes de partir para su gira europea,Llergo,I'm coming.,Llergo
4678,1,¿Sumisión o resistencia? Qué hay detrás del ‘traje’ que Zelenski llevó en su reunión con Trump,Es hat geklappt.,He's got it.,llevó
4679,1,"Attaoui y Llopis, en la final de la Diamond League",Llopis,Llopis,Llopis
4680,1,Cómo saber si la soledad de tu hijo adolescente es elegida o no: “No necesariamente están apáticos o lloran”,Salbei,cry”,lloran”
4681,1,"Llúcia Garcia y Mitch, los protagonistas de la nueva película de Carla Simón: el retrato de una generación olvidada y marcada por el sida y la heroína",Llucia,Llutia,Llúcia
4682,1,Ni Adidas ni Hoka: las mejores baldas de Foot Locker estarán llenas de las zapatillas de Nike,Locker,Locker,Locker
4683,1,"De aquellos lodos, estos polvos",Schlamm,sludge,lodos
4684,1,La emiratí Taqa entra en España tras no lograrlo con Naturgy con la compra de GS Inima por 1.000 millones,dies zu erreichen,to achieve this,lograrlo
4685,1,El logro de respirar mejor,Erfolg,Achievement,logro
4686,1,La pesadilla logística de celebrar la cumbre del clima en la Amazonia,Logistik,logistics,logística
4687,1,El cambio climático amenaza los castillos del valle del Loira,Loire,Loire,Loira
4688,1,"Miguel Uribe Londoño, padre del senador colombiano asesinado, se presenta como precandidato presidencial de la derecha",Londoño,Londoño,Londoño
4689,1,Perseidas 2025: ¿cuándo y dónde ver las lágrimas de San Lorenzo este agosto?,Lorenzo,Lorenzo,Lorenzo
4690,1,‘Mi postre favorito’: deseo y humor negro bajo la losa del régimen de los ayatolás,Lasa,slab,losa
4691,1,"Relojes de lujo, bolsos Louis Vuitton y un auditor torero: así funcionaba la red de corrupción en Pemex denunciada por Estados Unidos",Louis,Louis,Louis
4692,1,"Kya Loum, cantante: “Todavía hay tabúes que impiden a algunas mujeres alcanzar sus sueños”",Loum,Loum,Loum
4693,1,Muere el dramaturgo y actor gallego Manuel Lourenzo a los 82 años,Lourenzo,Lourenzo,Lourenzo
4694,1,"Glenn Lowry, director del MoMa: “Las instituciones públicas deben estar al servicio del público”",Lowry,Lowry,Lowry
4695,1,España se luce en Finlandia y bate su récord de medallas,Look,♪ it looks ♪,luce
4696,1,¿Por qué hay soldados de Corea del Norte luchando junto a Rusia en la Guerra de Ucrania?,Kämpfen,Fighting,luchando
4697,1,Puigdemont da aire a la negociación de la oficialidad del catalán en Europa: “Hay recorrido y lo lucharemos hasta el final”,Wir werden kämpfen.,We'll fight.,lucharemos
4698,1,La precariedad laboral es el flanco débil de la ciberseguridad: “No puedes pedir un arquitecto y luego pagarle como a un albañil”,Dann...,later.,luego
4699,1,Turkish Airlines prepara una oferta por Air Europa tras la renuncia de Lufthansa,Lufthansa,Lufthansa,Lufthansa
4700,1,"Marta Luisa de Noruega y el chamán Durek Verrett, protagonistas de un documental de Netflix sobre su historia de amor",Luisa,Luisa,Luisa
4701,1,El lujoso regalo de Beyoncé a sus bailarines tras el fin de la gira ‘Cowboy Carter’,luxuriös,Luxurious,lujoso
4702,1,"La mascarilla de colágeno viral que consigue una piel más luminosa, hidratada, suave y sin arrugas",leuchtend,light,luminosa
4703,1,"Con lunares, hombreras o chanclas: los secretos de cómo llevar el pantalón capri en 2025",Muttermale,moles,lunares
4704,1,Jennifer Aniston dice que su luto por Matthew Perry comenzó mucho antes de su muerte: “Hay una parte de mí que piensa que esto es mejor”,Trauer,mourning,luto
4705,1,Los ‘Bichos’ de Lygia Clark invaden el museo,Lygia,Lygia,Lygia
4706,1,"La NASA, el IRA y una crisis nerviosa, así fue el rodaje de ‘Barry Lyndon’, la película más infravalorada de Stanley Kubrick",Lyndon Hlaing,Lyndon’,Lyndon’
4707,1,Perseidas 2025: ¿cuándo y dónde ver las lágrimas de San Lorenzo este agosto?,Tränen,tears,lágrimas
4708,1,Las mejores lámparas de uñas para una manicura de gel perfecta,Lampen,lamps,lámparas
